Column1;Column2;Column3;Column4;PENIDIDIKAN;DOMISILI;NEGARA;NPSN;NAMA SEKOLAH;NAMA FILE
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Arab Saudi;90101007;SEKOLAH INDONESIA RIYADH TINGKAT SD;82a899ab1a6b2bdb2a07ed78326f5f4e.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Arab Saudi;90101014;SEKOLAH SI JEDDAH TINGKAT SD;a45c242530994396b64f68e1b33ed848.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Arab Saudi;90101055;SEKOLAH INDONESIA MEKKAH TINGKAT SD;60e2f54224a719a7291ef984aca23b4e.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Belanda;90101057;Sekolah Indonesia Nederland Tingkat SD;50be4da0de1c6ca9d3a557bd7570f617.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Filipina;90101032;SEKOLAH SI DAVAO TINGKAT SD;51ce5b8b7920eb71492c75b14caa6e0b.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Japan;90101023;Sekolah SI Tokyo Tingkat SD;5a3e766133d00e15b37b492f9b86856d.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69962248;SEKOLAH SI JOHOR BAHRU SIJB TINGKAT SD;ea0c2ccb0a361f11c8479368c6ba046e.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69971941;CLC Kim Loong;f9d3903c409c835f176ab6e929e8df40.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69971967;CLC Kretam Sapagaya;fc7bc07f1b48e01c3c7bcdd7dcfe8908.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69971981;CLC Cahaya Tagas;87e7e45b6ca42ed457c75f3947c1ee86.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69971982;CLC Kuari 3 Gumgum;338ebac7e2ffbd1bfef40b692a2f2e5d.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972004;CLC SD Sungai Menanggol;23a8b7b8c245fd614433589fc5e588ef.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972016;CLC Grace Centre;aca7aee7c11fd222fab2bc668d3aa69d.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972018;CLC Ladang Sutera;9d118b574006e8cba432ff312f314130.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972019;CLC Timora;8c5ddbd707b1326b0512b81357a20d73.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972020;CLC Arunamari;769877d9545e170c5191483094742921.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972021;CLC Bukit Segamaha;394c9b6ee054c1ae103bb8311a727f18.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972023;CLC Duta;869af58ead904795eeda0cb6d0f280cb.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972024;CLC Ladang Pekaka;dfd401acf5583e48fcc14d1ec5fb0170.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972030;CLC Ladang Sungai Trus;a7850857068bf555e8e5b1f0c4086276.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972043;CLC Sungai Klad;47d95d11a54a4ecff928fdccd1f7e5b6.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972044;CLC Rinwood Pelita Mukah;66b722f330ebf4bcf17f1ebab77a38a5.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972045;CLC Ladang Ladong;297687a30b89b3daaffa94ee50b9141e.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69972046;CLC Aumkar;b649dc9dffaa3901ac86ab396a6fb332.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69981512;CLC SD FGV SAHABAT;5ca9ebffec7e5eb333d6c277efa7e748.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69981513;CLC SD INDRA SABAH;8ee31e6e920e3543079ac8df0631debb.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69981514;CLC SD BUKIT TAJAM;10edfca32df63084fb7860422ad80523.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69981515;CLC SD SUNGAI TINGKAYU YUWANG;a00487bf9210f0f76cf6598f440d99cc.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69981516;CLC SD BAMBU KUNING;47e0967774cb96057002e21b87a6396e.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69981913;CLC SD LADANG NAK BOUSTEAD;87c26f9d42f2e2df9c6c70f11f1bd80c.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;69984999;CLC SUNGAI SEGAMAHA;6701289affed8ecff7094d2d7eb1ea97.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;90101017;SEKOLAH SI KUALA LUMPUR TINGKAT SD;8c2278f661ee64464c630f41a67c1878.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;90101049;SEKOLAH INDONESIA KOTA KINABALU TINGKAT SD;9d7cf756740f802add585c07566af17f.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01012;CLC HANIM;21dbcbd95ce07c7ec9814a7dbe3b4ce1.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01013;CLC  KEMAJUAN INSAN INANAM;d79d17b9115fb910985b7f4394e6378e.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01014;CLC CERDAS;4452bcb982bb0881cfe6bd424310695b.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01015;CLC CINTA MATA;a17b76373d748482e7cf50cd5d68bea9.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01016;CLC RUMAH AGAPE;3bb846d6f3cf05a70f09e6b1eb531943.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01017;CLC STTHOMAS;4361419fd4e7f10f40d77e08237f3b8a.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01018;CLC KOTA BELUD;d1e1c54c336e19e68fcb0f2679a1b265.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01019;CLC TUNAS HARAPAN BANGSA;5b8abe700be5ddd79b4083a93bbf48db.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01020;CLC SERAT BANGSA LADANG KIMANIS;538c692628dda6f5226572c3a592a20d.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01021;CLC SERAT BANGSA LADANG BONGAWAN;78dc1714fcf5846f11723d76b9f64efb.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01022;CLC SERAT BANGSA MAWAU;3745217ca33bc83942a93c08025250e8.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01023;CLC BUDI LUHUR 1 BIAH;4d964c873be494f116faf4f65acd453a.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01024;CLC BUDI LUHUR 2 ASBON;3d5327d099158ac2092afdd1cd53cf30.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01025;CLC BUDI LUHUR BINGKOR;0f4c4f288013171af0bfc9ffc639f0c6.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01026;CLC JAVA ETANIA MATAKANA;3f0349f2744f8451b3d16b3b7597d62a.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01027;CLC PASIR PUTIH;2a8bda9e0686bc063833f1ce8d6a61c8.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01028;CLC SLDB DALIT;c2864083b175fe43c8a6203051276bad.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01029;CLC SLDB INANDUNG;5a2d711f5ab0485e69c3c2b8e5386226.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01030;CLC ILHAM INASA;961ae291421ebca7571c41b167f99786.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01031;CLC UNITED MALACCA 12;0acc98593a8648854bc644b7d80e4410.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01032;CLC UNITED MALACCA 34;33a8ccac2d9acafdd954b707521f9595.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01034;CLC STFRANSISKO YASINTA;5beec6bd2d4f0f29c3d6b2da50387124.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01035;CLC LADANG LUMADAN;079545ac244bd82b31102eb7904195f5.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01036;CLC 25 LADANG CEPAT  KPD;f3736231e4b5243caac72e5d0cd9c949.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01037;CLC MATAKANA;857b5ca2171abaf94d10aa3ea40a73c8.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01038;CLC TENOM;7b592904f5863f30e11d89749f2edbf1.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01039;CLC NUSA BANGSA;c2d88227eab47e137623dfbca207f9b3.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01040;CLC GAMBEN;d0bd5881ba9cc2ae82cfecf321531f05.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01041;CLC GOOD SAMARITAN;201e221372373f45ffbcc5828a459422.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01042;CLC SERAT BANGSA LADANG LANGKON;44f0d4a5bc8014384e6c8f0209ae8910.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01043;CLC ARUS SAWIT;a56fde926e27a65063c964d10d4fce5b.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01044;CLC MONSOK PALM OIL MILL;3dcd4a4a9d5adf8ce3d1b3c9fd7b35fa.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01045;CLC LADANG MASANG;366a0b6bc189e3a8ffbe486a15fa9161.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01046;CLC PAHANG 2;78d891d4b38928d8490e43c6208857cd.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01047;CLC FANTASI GENERASI;d6d5c08c0d1d3eac9bd7b39c31751fd1.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01048;CLC SERAT BANGSA GOMANTONG;eeb530130fc89ca745258b24ee0e79ed.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01049;CLC SERAT BANGSA TONGOD;b0d119afb6027a93c8707d84bf10d313.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01050;CLC FELCRA ESTET PERTAMA;7873504f9b5ef83a8e9c3b81f782078c.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01051;CLC  LADANG ABEDON KRETAM;56244011a93bf6ea1b3b8e4af53aee3a.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01053;CLC SRI LIKAS MEWAH;9c892a6e78a09fe170baed89cf86880f.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01054;CLC KAMPUNG MELAYU SULAIMAN;0c8848efc204fb3b81337d70996754e9.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01055;CLC LADANG KARANGAN ESTATE;4fe3e51c8589785332be4ff334b2446b.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01056;CLC LADANG ANDAMY;07f63e2631632015f8559f729e158410.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01059;CLC LAMSOON;1a56437a49443e91badf6375a4686301.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01060;CLC SLDB LITANG;5743272a86e09de3c4281c44b6ca4ac7.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01062;CLC SERAT BANGSA LADANG SEBRANG;dc9f79c8a3b4d9b2b28a232b1ee5cb19.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01064;CLC KOKOH INTAN;e349c743c7d403aa545138349dcc7329.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01065;CLC SERAT BANGSA LADANG BAGAHAK;ab22aa9a44d32bc09f79f2c35f37d167.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01066;CLC HIDAYATULLAH SEGARIA;3ca77c0890969e2dfa599ac9bd5022a4.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01067;CLC SLDB APAS BALUNG;b1590bd65772d53f44fce2093b61c0fe.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01068;CLC 34 LADANG SUNGAI KAWA;b64eab1134c2aadb6a1119e9d612f423.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01069;CLC SD PUTERA BANGSA;bffc9f3a928376cfa9351b3a190bdd04.pmp
D:;RANDOM;DATA;DATA;SD;Luar Negeri;Malaysia;9LN01070;CLC HOLY TRINITY;8927cbde1ee8384ea7f1b3e39a1c1e70.pmp
